,airline,airline ID, source airport, source airport id, destination apirport, destination airport id, codeshare, stops, equipment,route_id,source_airport_icao,source_airport_name,source_airport_city,source_airport_country,source_airport_elevation,source_airport_lat,source_airport_lon,destination_airport_icao,destination_airport_name,destination_airport_city,destination_airport_country,destination_airport_elevation,destination_airport_lat,destination_airport_lon
1711,JJ,4867,VCP,2578,GIG,2560,,0,320,VCP-GIG,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458
1712,JJ,4867,VCP,2578,GIG,2560,,0,320,VCP-GIG,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458
1713,AD,13983,VCP,2578,GYN,2562,,0,E95 E90,VCP-GYN,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBGO,Santa Genoveva Airport,Goiania,BR,2450.0,-16.6319999695,-49.2206993103
1714,AD,13983,VCP,2578,IGU,2554,,0,E95 E90,VCP-IGU,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBFI,Cataratas International Airport,Foz Do Iguacu,BR,786.0,-25.6002788544,-54.4850006104
1715,AD,13983,VCP,2578,IOS,2569,,0,E95,VCP-IOS,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBIL,Bahia - Jorge Amado Airport,Ilheus,BR,15.0,-14.8159999847,-39.0331993103
1716,AD,13983,VCP,2578,IZA,8180,,0,AT7,VCP-IZA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBZM,Zona da Mata Regional Airport,Juiz De Fora,BR,1348.0,-21.5130558014,-43.1730575562
1717,AD,13983,VCP,2578,JDO,6034,,0,E90,VCP-JDO,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBJU,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,BR,1392.0,-7.2189598084,-39.2700996399
1718,AD,13983,VCP,2578,JOI,2576,,0,AT7 E95,VCP-JOI,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBJV,Lauro Carneiro de Loyola Airport,Joinville,BR,15.0,-26.2245006561,-48.7974014282
1719,AD,13983,VCP,2578,JPA,2575,,0,E95,VCP-JPA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBJP,Presidente Castro Pinto Airport,Joao Pessoa,BR,217.0,-7.1458330154,-34.9486122131
1720,AD,13983,VCP,2578,JTC,8238,,0,AT7,VCP-JTC,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBAE,Bauru-Arealva Airport,Bauru,BR,1962.0,-22.157833,-49.068333
1721,AD,13983,VCP,2578,LDB,2581,,0,E95 AT7 E90,VCP-LDB,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBLO,Governador Jose Richa Airport,Londrina,BR,1867.0,-23.3335990906,-51.1301002502
1722,AD,13983,VCP,2578,MAO,2551,,0,E95,VCP-MAO,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
1723,AD,13983,VCP,2578,MCZ,2590,,0,E95 E90,VCP-MCZ,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBMO,Zumbi dos Palmares Airport,Maceio,BR,387.0,-9.5108098984,-35.7916984558
1724,AD,13983,VCP,2578,MEA,6037,,0,AT4,VCP-MEA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBME,Macae Airport,Macae,BR,8.0,-22.343000412,-41.7659988403
1725,AD,13983,VCP,2578,MGF,2586,,0,AT7 E90 E95,VCP-MGF,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBMG,Regional de Maringa - Silvio Nane Junior Airport,Maringa,BR,1788.0,-23.4794445038,-52.01222229
1726,AD,13983,VCP,2578,MII,6038,,0,AT7,VCP-MII,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBML,Marilia Airport,Marilia,BR,2122.0,-22.1968994141,-49.926399231
1727,AD,13983,VCP,2578,NAT,2597,,0,E95,VCP-NAT,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBNT,Augusto Severo Airport,Natal,BR,169.0,-5.9114198685,-35.2476997375
1728,AD,13983,VCP,2578,NVT,2595,,0,E90 E95,VCP-NVT,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBNF,Ministro Victor Konder International Airport,Navegantes,BR,18.0,-26.8799991608,-48.6514015198
1729,AD,13983,VCP,2578,PFB,2602,,0,AT7,VCP-PFB,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBPF,Lauro Kurtz Airport,Passo Fundo,BR,2376.0,-28.2439994812,-52.3265991211
1730,AD,13983,VCP,2578,PLU,2528,,0,AT7,VCP-PLU,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
1731,AD,13983,VCP,2578,POA,2599,,0,E95 E90,VCP-POA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
1732,AD,13983,VCP,2578,PPB,2550,,0,AT7 E95,VCP-PPB,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBDN,Presidente Prudente Airport,Presidente Prudente,BR,1477.0,-22.1751003265,-51.4245986938
1733,AD,13983,VCP,2578,RAO,2613,,0,AT7 E90 E95,VCP-RAO,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBRP,Leite Lopes Airport,Ribeirao Preto,BR,1806.0,-21.1363887787,-47.7766685486
1734,AD,13983,VCP,2578,REC,2610,,0,E95,VCP-REC,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBRF,Guararapes - Gilberto Freyre International Airport,Recife,BR,33.0,-8.1264896393,-34.9235992432
1735,AD,13983,VCP,2578,RVD,7394,,0,AT4,VCP-RVD,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SWLC,General Leite de Castro Airport,Rio Verde,BR,2464.0,-17.8347225189,-50.956111908
1736,AD,13983,VCP,2578,SDU,2612,,0,E90 E95,VCP-SDU,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1737,AD,13983,VCP,2578,SJP,2619,,0,AT7 E95,VCP-SJP,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBSR,Sao Jose do Rio Preto Airport,Sao Jose Do Rio Preto,BR,1784.0,-20.8166007996,-49.40650177
1738,AD,13983,VCP,2578,SSA,2621,,0,E95 E90,VCP-SSA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
1739,AD,13983,VCP,2578,THE,2623,,0,E95,VCP-THE,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBTE,Senador Petronio Portela Airport,Teresina,BR,219.0,-5.0599398613,-42.8235015869
1740,AD,13983,VCP,2578,UBA,2635,,0,AT7,VCP-UBA,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBUR,Mario de Almeida Franco Airport,Uberaba,BR,2655.0,-19.7647228241,-47.9661102295
1741,AD,13983,VCP,2578,UDI,2633,,0,E90 AT7 E95,VCP-UDI,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
1742,AD,13983,VCP,2578,VIX,2638,,0,E95 E90,VCP-VIX,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972
1743,AD,13983,VCP,2578,XAP,2539,,0,AT7 E95,VCP-XAP,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962,SBCH,Chapeco Airport,Chapeco,BR,2146.0,-27.1341991425,-52.6566009521
1744,AD,13983,VDC,6039,CNF,2537,,0,AT7,VDC-CNF,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
1745,AD,13983,VDC,6039,PLU,2528,Y,0,AT7,VDC-PLU,SBQV,Vitoria da Conquista Airport,Vitoria Da Conquista,BR,3002.0,-14.8627996445,-40.8630981445,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
1746,AD,13983,VIX,2638,CNF,2537,,0,E90 E95,VIX-CNF,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
1747,AD,13983,VIX,2638,CNF,2537,,0,E90 E95,VIX-CNF,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
1748,G3,1790,VIX,2638,CNF,2537,,0,738,VIX-CNF,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
1749,G3,1790,VIX,2638,CNF,2537,,0,738,VIX-CNF,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
1750,AD,13983,VIX,2638,SDU,2612,,0,E90 E95,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1751,AD,13983,VIX,2638,SDU,2612,,0,E90 E95,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1752,AD,13983,VIX,2638,SDU,2612,,0,E90 E95,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1753,G3,1790,VIX,2638,SDU,2612,,0,738 73G,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1754,G3,1790,VIX,2638,SDU,2612,,0,738 73G,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1755,G3,1790,VIX,2638,SDU,2612,,0,738 73G,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1756,JJ,4867,VIX,2638,SDU,2612,,0,319,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1757,JJ,4867,VIX,2638,SDU,2612,,0,319,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1758,JJ,4867,VIX,2638,SDU,2612,,0,319,VIX-SDU,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
1759,AD,13983,VIX,2638,SSA,2621,,0,AT7 E95 E90,VIX-SSA,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
1760,AD,13983,VIX,2638,SSA,2621,,0,AT7 E95 E90,VIX-SSA,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
1761,G3,1790,VIX,2638,SSA,2621,,0,73G,VIX-SSA,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
1762,G3,1790,VIX,2638,SSA,2621,,0,73G,VIX-SSA,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBSV,Deputado Luiz Eduardo Magalhaes International Airport,Salvador,BR,64.0,-12.9086112976,-38.3224983215
1763,AD,13983,VIX,2638,VCP,2578,,0,E95 E90,VIX-VCP,SBVT,Eurico de Aguiar Salles Airport,Vitoria,BR,11.0,-20.2580566406,-40.2863883972,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
1764,AD,13983,XAP,2539,POA,2599,,0,AT7,XAP-POA,SBCH,Chapeco Airport,Chapeco,BR,2146.0,-27.1341991425,-52.6566009521,SBPA,Salgado Filho Airport,Porto Alegre,BR,11.0,-29.9944000244,-51.1713981628
1765,AD,13983,XAP,2539,VCP,2578,,0,AT7 E95,XAP-VCP,SBCH,Chapeco Airport,Chapeco,BR,2146.0,-27.1341991425,-52.6566009521,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
1766,AF,137,BSB,2531,CDG,1382,,0,772,BSB-CDG,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1767,AF,137,CWB,2545,BSB,2531,Y,0,73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1768,AF,137,CWB,2545,BSB,2531,Y,0,73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1769,AF,137,CWB,2545,BSB,2531,Y,0,73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1770,AF,137,CWB,2545,BSB,2531,Y,0,73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1771,G3,1790,CWB,2545,BSB,2531,,0,738 73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1772,G3,1790,CWB,2545,BSB,2531,,0,738 73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1773,G3,1790,CWB,2545,BSB,2531,,0,738 73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1774,G3,1790,CWB,2545,BSB,2531,,0,738 73G,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1775,JJ,4867,CWB,2545,BSB,2531,,0,320,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1776,JJ,4867,CWB,2545,BSB,2531,,0,320,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1777,JJ,4867,CWB,2545,BSB,2531,,0,320,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1778,JJ,4867,CWB,2545,BSB,2531,,0,320,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1779,O6,3764,CWB,2545,BSB,2531,,0,318,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1780,O6,3764,CWB,2545,BSB,2531,,0,318,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1781,O6,3764,CWB,2545,BSB,2531,,0,318,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1782,O6,3764,CWB,2545,BSB,2531,,0,318,CWB-BSB,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
1783,AF,137,GIG,2560,CDG,1382,,0,77W 332,GIG-CDG,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1784,AF,137,GIG,2560,CWB,2545,Y,0,73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1785,AF,137,GIG,2560,CWB,2545,Y,0,73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1786,AF,137,GIG,2560,CWB,2545,Y,0,73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1787,AF,137,GIG,2560,CWB,2545,Y,0,73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1788,G3,1790,GIG,2560,CWB,2545,,0,738 73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1789,G3,1790,GIG,2560,CWB,2545,,0,738 73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1790,G3,1790,GIG,2560,CWB,2545,,0,738 73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1791,G3,1790,GIG,2560,CWB,2545,,0,738 73G,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1792,JJ,4867,GIG,2560,CWB,2545,,0,320,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1793,JJ,4867,GIG,2560,CWB,2545,,0,320,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1794,JJ,4867,GIG,2560,CWB,2545,,0,320,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1795,JJ,4867,GIG,2560,CWB,2545,,0,320,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1796,KL,3090,GIG,2560,CWB,2545,Y,0,737,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1797,KL,3090,GIG,2560,CWB,2545,Y,0,737,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1798,KL,3090,GIG,2560,CWB,2545,Y,0,737,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1799,KL,3090,GIG,2560,CWB,2545,Y,0,737,GIG-CWB,SBGL,Galeao - Antonio Carlos Jobim International Airport,Rio De Janeiro,BR,28.0,-22.8099994659,-43.2505569458,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
1800,AF,137,GRU,2564,CDG,1382,,0,77W 772,GRU-CDG,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1801,AF,137,GRU,2564,CDG,1382,,0,77W 772,GRU-CDG,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1802,JJ,4867,GRU,2564,CDG,1382,,0,773,GRU-CDG,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1803,JJ,4867,GRU,2564,CDG,1382,,0,773,GRU-CDG,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932,LFPG,Charles de Gaulle International Airport,Paris,FR,392.0,49.0127983093,2.5499999523
1804,AF,137,MAO,2551,GRU,2564,Y,0,738,MAO-GRU,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
